year,location,sqft,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2004,Bhestan,1417,9,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,1340728.44
2004,Udhna,2649,7,House,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,7485298.04
2004,Adajan,1144,3,House,6.96,Area1,3318000,149,5.75,80.9,2.33,0.47,171.6751375748035,4483139.4
2004,Athwa,1300,7,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,2649473.24
2004,City Light,1296,7,House,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,4195039.26
2004,Dindoli,2675,8,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,2397803.89
2004,Athwa,1994,4,Apartment,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,3346728.28
2004,Piplod,2403,3,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,3429634.97
2004,Bhestan,1882,4,House,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,2249304.39
2004,Althan,1176,6,House,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,3356846.21
2004,Dindoli,1968,7,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,1666062.87
2004,Varachha,2160,3,Villa,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,7825614.8
2004,Sarthana,1790,8,House,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,5245349.58
2004,City Light,2305,1,Villa,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,8566430.33
2004,Sarthana,1874,6,House,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,5099250.06
2004,Vesu,1431,6,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,0.47,171.6751375748035,3901108.23
2004,City Light,2669,3,House,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,7359421.44
2004,Bhestan,1872,4,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,1305122.42
2004,Bhestan,2866,3,Apartment,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,1855397.25
2004,Dindoli,2316,4,House,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,2768006.89
2004,Ghod Dod Road,2271,3,House,8.96,Area2,3318000,149,5.75,80.9,2.33,0.36,121.11675838320232,6261988.04
2004,Varachha,1814,10,House,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,5974606.58
2004,Adajan,1202,5,Apartment,6.96,Area1,3318000,149,5.75,80.9,2.33,0.47,171.6751375748035,3072020.5
2004,Dindoli,1401,6,House,14.96,Area5,3318000,149,5.75,80.9,2.33,0.22,50.55837919160116,1813964.79
2004,Sarthana,2620,7,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,10145334.96
2004,Pal,1392,10,House,6.96,Area1,3318000,149,5.75,80.9,2.33,0.47,171.6751375748035,7115228.84
2004,Varachha,2225,10,House,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,7328279.85
2004,Katargam,2837,6,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,10688707.96
2004,Udhna,1677,2,House,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,3861171.73
2004,Sarthana,1100,3,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,3799006.18
2004,Varachha,2065,7,Apartment,10.96,Area3,3318000,149,5.75,80.9,2.33,0.3,111.11675838320232,3854071.37
2004,Katargam,1086,6,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,4091623.85
2004,Katargam,2327,1,Villa,12.96,Area4,3318000,149,5.75,80.9,2.33,0.25,106.11675838320232,7549556.72
2005,Sarthana,2470,4,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4327622.3
2005,Varachha,2738,4,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8563606.5
2005,City Light,1245,8,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6646870.3
2005,Udhna,2245,4,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,3933405.69
2005,Varachha,2985,2,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8558133.05
2005,Bhestan,1957,7,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1996811.96
2005,Piplod,1129,8,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,2648368.81
2005,Sarthana,2010,1,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2767025.13
2005,Varachha,1444,3,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,4328197.27
2005,Vesu,1500,5,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,10571840.75
2005,Piplod,1564,3,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6726090.5
2005,Althan,2968,7,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,10443346.28
2005,Sachin,1340,4,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1125978.91
2005,Vesu,1005,7,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,3440379.03
2005,City Light,1738,5,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,8546377.52
2005,Varachha,1827,9,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,9285711.2
2005,City Light,2815,3,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,9096419.73
2005,City Light,2798,7,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,10613918.06
2005,Udhna,2743,4,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,11671564.79
2005,Varachha,1934,2,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5544867.44
2005,Katargam,2659,6,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,11979679.49
2005,Adajan,2493,10,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,20080456.37
2005,Dindoli,2083,4,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,4250750.45
2005,Vesu,1915,5,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5784307.15
2005,Adajan,1517,3,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,7025944.68
2005,Katargam,1608,5,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7043336.69
2005,Pal,2360,8,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,13306423.55
2005,Ghod Dod Road,2091,3,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,9694652.11
2005,Ghod Dod Road,2037,5,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7154763.68
2005,Pal,2575,4,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,17629803.0
2005,Pal,2640,9,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,15416764.33
2005,Bhestan,1949,3,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1520731.75
2005,Adajan,1159,4,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5601263.28
2005,Adajan,1479,2,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,6552124.84
2005,Adajan,1297,1,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5484670.98
2005,Sarthana,2417,7,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,11191872.01
2005,Varachha,1485,6,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5031666.17
2005,Katargam,2876,9,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,14037114.72
2005,Dindoli,1751,6,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2732479.52
2005,Varachha,1779,7,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6259674.2
2005,Sarthana,1298,1,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,1786864.98
2005,Athwa,2332,4,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,11139654.45
2005,Katargam,1655,5,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,3106802.3
2005,Varachha,1847,1,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,2647717.21
2005,Varachha,2317,8,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8454658.75
2005,Sarthana,1417,6,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4610707.36
2005,Ghod Dod Road,2016,3,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6514522.98
2005,Adajan,2039,6,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,10675344.1
2005,Pal,1286,8,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,9840470.73
2005,City Light,1754,3,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,8132195.02
2005,Katargam,1820,6,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,8199705.4
2005,Pal,1169,1,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,7297389.27
2005,Althan,1561,7,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,3458309.38
2005,Ghod Dod Road,2522,9,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,10275603.46
2005,Udhna,1030,9,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2449148.88
2005,Dindoli,2430,2,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,3208679.77
2005,Adajan,1979,4,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5579112.76
2005,Piplod,1794,8,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8884194.4
2005,Udhna,1979,1,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7677712.56
2005,Udhna,2488,4,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7472845.07
2005,Bhestan,1435,10,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1722579.68
2005,Vesu,2572,5,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,18127182.93
2005,Katargam,2075,8,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4674282.61
2005,Vesu,1058,3,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,4900098.53
2005,Bhestan,1898,6,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2961876.72
2005,City Light,2631,9,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7023259.34
2005,Sarthana,1811,9,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,8839087.19
2005,Vesu,1419,6,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,10286703.1
2005,Vesu,2816,5,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,14176335.02
2005,Ghod Dod Road,2968,3,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,13760749.62
2005,Vesu,1001,8,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,7659651.02
2005,Dindoli,2532,4,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,5167018.79
2005,Sarthana,2411,4,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4224249.94
2005,City Light,2331,9,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6222431.59
2005,Vesu,2595,3,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,17244182.52
2005,Althan,2030,9,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,7671955.12
2005,City Light,2165,5,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,4562610.72
2005,Ghod Dod Road,1643,6,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,8310063.08
2005,Udhna,1188,3,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,3419547.47
2005,Bhestan,2762,1,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,3481291.51
2005,Udhna,2300,7,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,10650105.76
2005,City Light,1151,9,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,3072509.12
2005,Pal,1773,8,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,6426470.96
2005,Athwa,1693,3,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7849376.38
2005,Katargam,2613,1,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,10137373.88
2005,City Light,1479,1,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6441605.5
2005,Katargam,2133,10,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,5338819.18
2005,Sarthana,2720,8,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,12935310.6
2005,Althan,2916,7,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6460237.12
2005,Athwa,1395,3,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,4507817.24
2005,Bhestan,2634,2,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,3478050.42
2005,Pal,1130,6,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5916203.45
2005,Varachha,2618,7,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5800034.56
2005,City Light,2487,9,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6638862.02
2005,City Light,2696,3,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,4924107.17
2005,Udhna,2145,3,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,6174182.94
2005,Piplod,1276,8,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6318969.93
2005,Varachha,1802,4,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,7984463.16
2005,Adajan,2331,3,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,6102066.48
2005,Ghod Dod Road,1101,2,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,1856234.42
2005,Adajan,1489,10,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,5996750.81
2005,Sarthana,2707,4,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,8130623.63
2005,Varachha,1929,1,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5279144.39
2005,Piplod,2115,1,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8544449.42
2005,Piplod,1220,3,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,3656787.17
2005,Sarthana,1335,10,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,5012182.56
2005,Piplod,2768,10,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,7214530.92
2005,Bhestan,1362,10,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,3269900.38
2005,Varachha,1976,5,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,3862693.22
2005,Udhna,1427,3,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2321622.94
2005,Ghod Dod Road,1830,8,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7199019.96
2005,Sarthana,1682,8,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,3788984.75
2005,Ghod Dod Road,1432,1,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6236902.69
2005,Pal,1309,4,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,6326189.5
2005,Athwa,1159,4,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,2279689.65
2005,Athwa,2308,4,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7782359.75
2005,Udhna,1835,2,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2755761.8
2005,Sarthana,1468,2,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4041783.97
2005,City Light,2323,3,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7506565.91
2005,Udhna,1928,9,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4584426.26
2005,Katargam,1404,3,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2284203.65
2005,Vesu,2658,3,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,12310455.47
2005,Sachin,2561,10,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,6148469.06
2005,Udhna,1493,3,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,6165923.16
2005,Katargam,2564,4,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7701115.26
2005,Vesu,2693,1,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,16810837.73
2005,Ghod Dod Road,1414,3,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6555828.83
2005,Katargam,1733,10,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4337634.15
2005,Varachha,1986,10,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,10352643.36
2005,Dindoli,2244,8,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2424335.83
2005,Dindoli,1965,8,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,4481708.17
2005,Ghod Dod Road,2016,4,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,9630164.4
2005,Adajan,2424,1,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,15131626.69
2005,Ghod Dod Road,1474,6,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7455284.83
2005,Ghod Dod Road,2075,7,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7871293.77
2005,Athwa,1974,7,House,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,7488160.92
2005,City Light,2801,4,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,5509413.91
2005,Sachin,1095,6,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1708775.03
2005,Sachin,1210,9,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2832353.13
2005,Sachin,1578,3,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2178373.06
2005,Piplod,2276,3,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6822006.23
2005,Varachha,1584,3,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6812101.89
2005,Piplod,1041,2,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,2984595.14
2005,Dindoli,1119,1,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1410414.63
2005,Athwa,1693,5,Villa,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,8325096.16
2005,Dindoli,1443,8,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2425056.07
2005,Udhna,2599,1,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,6830459.72
2005,Dindoli,2618,10,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,3142657.56
2005,Athwa,1597,7,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,3814328.51
2005,Varachha,2185,10,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,8542494.62
2005,Bhestan,1882,6,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,4066488.44
2005,Katargam,1296,3,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,5352335.17
2005,Udhna,2239,10,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,5604133.21
2005,Sarthana,2845,1,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7476974.96
2005,Sachin,1296,7,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2100226.76
2005,Vesu,1574,2,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,6972984.79
2005,Sachin,1353,5,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2842256.47
2005,Udhna,1449,2,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,2176075.66
2005,Katargam,2002,10,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7516396.62
2005,Pal,2067,4,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,9989483.35
2005,Vesu,1707,7,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,12718226.47
2005,Athwa,2578,7,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6157381.9
2005,Udhna,1169,3,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4827839.37
2005,Sarthana,2656,8,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,12630950.35
2005,Katargam,1553,1,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,6025006.37
2005,Varachha,2128,8,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,10538219.45
2005,Althan,1837,10,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,9575934.47
2005,Sachin,1809,8,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1954377.68
2005,Pal,2867,3,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,19051665.23
2005,Pal,1480,9,Villa,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,11622983.77
2005,Vesu,1031,3,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,4775048.75
2005,Althan,1259,6,Villa,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5906636.55
2005,Sachin,2356,1,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2969559.31
2005,Adajan,1150,4,Apartment,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,3242031.16
2005,Bhestan,1362,4,Apartment,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,1144465.13
2005,Althan,1735,4,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,5426536.63
2005,Bhestan,2493,9,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,5835583.77
2005,Varachha,1586,9,Apartment,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,3927071.44
2005,Athwa,2809,4,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,5525149.47
2005,Bhestan,1614,7,House,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,2615560.18
2005,Udhna,2954,1,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7763439.02
2005,Vesu,2678,6,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,14020878.62
2005,Piplod,1991,6,House,10.7,Area3,3484000,153,6.25,81.8,2.82,0.37,131.62245912673256,6746159.82
2005,Pal,1807,9,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,10552308.01
2005,City Light,2256,10,Apartment,8.7,Area2,3484000,153,6.25,81.8,2.82,0.45,141.62245912673256,6339183.85
2005,Udhna,2216,6,House,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,7210534.59
2005,Udhna,1097,6,Villa,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,4942349.9
2005,Pal,2805,6,House,6.7,Area1,3484000,153,6.25,81.8,2.82,0.59,202.43368869009885,14685797.06
2005,Katargam,2857,9,Apartment,12.7,Area4,3484000,153,6.25,81.8,2.82,0.31,126.62245912673256,6793415.88
2005,Bhestan,2772,10,Villa,14.7,Area5,3484000,153,6.25,81.8,2.82,0.27,60.81122956336628,6655039.53
