year,location,sqft,amenities,real_estate_type,HF,price
2006,4,1514,10,2,1.29,6383588.93
2006,5,2089,6,3,1.11,5105253.93
2006,5,2208,6,2,1.11,3897165.28
2006,4,1330,10,1,1.29,3738517.51
2006,4,1675,2,2,1.29,5179111.67
2006,1,1075,8,2,2.49,6751594.2
2006,3,1219,2,1,1.53,2140537.47
2006,2,2032,6,3,1.9,11407898.63
2006,2,2640,2,1,1.9,4940428.54
2006,5,2640,4,1,1.11,2509044.54
2006,3,2576,6,3,1.53,13570199.82
2006,2,2997,10,2,1.9,14021273.05
2006,1,2454,3,2,2.49,12660248.5
2006,4,1879,5,1,1.29,3961282.56
2006,4,2873,9,1,1.29,7671972.01
2006,2,1368,10,1,1.9,4266733.74
2006,2,2365,4,1,1.9,5163434.0
2006,5,1503,7,2,1.11,2754857.59
2006,5,1043,10,3,1.11,2832179.06
2006,3,1157,2,1,1.53,2031666.82
2006,4,1177,7,2,1.29,4466404.06
2006,1,2905,3,1,2.49,8470895.51
2006,5,2791,5,1,1.11,2842022.44
2006,4,2932,1,2,1.29,8653684.22
2006,5,2902,4,2,1.11,4728082.63
2006,1,1133,4,1,2.49,3557933.13
2006,4,1830,7,2,1.29,6944366.56
2006,1,1747,9,1,2.49,7445370.97
2006,4,2739,6,2,1.29,10008826.55
2006,4,2071,9,1,1.29,5530335.55
2006,2,1991,4,1,1.9,4346890.95
2006,1,2733,9,3,2.49,23908045.54
2006,5,2166,2,1,1.11,1764477.42
2006,2,2400,2,1,1.9,4491298.67
2006,4,1086,4,3,1.29,5189512.06
2006,5,1906,1,2,1.11,2717181.19
2006,3,2729,6,1,1.53,6389419.48
2006,3,1436,2,1,1.53,2521584.75
2006,5,2515,2,2,1.11,3756099.41
2006,3,1208,9,1,1.53,3358601.04
2006,2,1168,8,3,1.9,6921590.29
2006,5,2871,4,1,1.11,2728585.93
2006,4,2549,3,3,1.29,11822288.64
2006,5,1286,10,1,1.11,1746012.59
2006,3,1706,5,3,1.53,8737455.05
2006,5,1126,4,1,1.11,1070145.51
2006,5,2141,7,1,1.11,2470825.05
2006,3,1151,9,1,1.53,3200124.01
2006,3,1941,7,1,1.53,4828501.16
2006,5,2324,10,1,1.11,3155313.58
2006,4,1706,7,3,1.29,8871530.17
2006,3,1462,7,3,1.53,7915657.23
2006,2,2659,2,1,1.9,4975984.66
2006,5,2958,10,3,1.11,8032201.02
2006,1,2019,1,2,2.49,9510326.99
2006,3,1533,4,2,1.53,5383829.28
2006,1,1016,5,3,2.49,7976301.98
2006,2,1469,9,2,1.9,6643535.24
2006,1,1714,6,3,2.49,13840543.8
2006,1,1006,8,2,2.49,6318236.06
2006,4,1080,1,3,1.29,4705472.42
2006,1,2357,3,3,2.49,17446702.6
2006,4,1731,2,3,1.29,7785111.36
2006,4,2663,5,1,1.29,5614100.83
2006,4,1995,4,2,1.29,6729331.53
2006,1,2583,4,1,2.49,8111333.87
2006,3,1791,9,2,1.53,7600312.81
2006,5,1689,9,2,1.11,3325094.98
2006,2,2970,5,2,1.9,11579129.39
2006,5,1986,6,3,1.11,4853534.85
2006,4,1904,9,1,1.29,5084383.82
2006,1,2300,8,2,2.49,14445271.31
2006,1,1898,10,1,2.49,8514635.08
2006,1,1072,2,3,2.49,7694574.33
2006,1,2672,1,3,2.49,18579669.46
2006,2,2977,4,3,1.9,15784731.57
2006,1,2947,7,1,2.49,11237478.99
2006,3,2898,6,1,1.53,6785099.91
2006,5,1404,6,2,1.11,2478088.79
2006,1,1513,6,2,2.49,8823727.99
2006,4,1154,7,3,1.29,6001023.34
2006,2,1638,6,3,1.9,9195934.03
2006,1,1017,7,1,2.49,3878017.01
2006,3,1518,7,2,1.53,5997543.67
2006,2,1797,4,2,1.9,6725719.76
2006,1,1203,4,3,2.49,9174541.72
2006,3,1953,8,1,1.53,5144138.25
2006,4,2165,1,3,1.29,9432729.43
2006,2,2941,3,3,1.9,15135208.69
2006,5,2186,10,3,1.11,5935899.74
2006,5,2346,10,2,1.11,4777774.74
2006,5,1959,4,3,1.11,4521575.23
2006,2,1700,8,2,1.9,7423118.64
2006,3,1130,3,2,1.53,3803156.2
2006,2,1267,1,3,1.9,6125164.51
2006,4,1471,6,2,1.29,5375313.57
2006,1,1648,4,3,2.49,12568283.26
2006,2,2425,4,3,1.9,12857901.93
2006,4,2215,1,3,1.29,9650575.38
2006,3,1956,1,1,1.53,3148468.98
2006,4,2032,3,2,1.29,6568547.16
2006,5,1629,10,3,1.11,4423412.93
2006,3,1725,9,1,1.53,4796015.56
2006,4,2052,4,1,1.29,4037598.92
2006,1,1382,5,3,2.49,10849654.86
2006,2,1415,1,2,1.9,4633990.98
2006,5,1283,2,2,1.11,1916133.42
2006,2,1639,10,1,1.9,5111971.2
2006,2,2001,10,1,1.9,6241033.78
2006,4,2122,10,2,1.29,8947143.79
2006,1,1372,2,2,2.49,6770435.86
2006,3,2365,8,3,1.53,13150813.68
2006,3,2754,5,1,1.53,6044955.08
2006,3,2360,1,3,1.53,10705613.99
2006,5,2902,8,2,1.11,5516096.4
2006,4,1772,9,3,1.29,9712837.16
2006,2,1236,9,3,1.9,7517311.16
2006,2,1963,5,2,1.9,7653141.75
2006,1,2072,4,3,2.49,15801870.7
2006,1,1991,4,1,2.49,6252290.26
2006,4,2223,4,1,1.29,4374065.49
2006,5,1503,2,2,1.11,2244698.77
2006,2,1048,5,2,1.9,4085834.21
2006,5,2574,9,3,1.11,6814744.18
2006,4,2099,8,2,1.29,8260156.07
2006,5,2902,6,2,1.11,5122089.51
2006,1,1006,8,3,2.49,8574748.94
2006,1,1298,7,2,2.49,7861008.98
2006,2,2715,6,2,1.9,11008360.19
2006,4,1871,6,3,1.29,9466600.97
2006,3,1812,7,2,1.53,7159123.27
2006,2,1073,4,3,1.9,5689290.22
2006,3,1473,6,3,1.53,7759667.83
2006,1,2480,9,3,2.49,21694823.62
2006,5,2335,10,3,1.11,6340496.75
2006,4,1928,6,3,1.29,9755000.89
2006,3,2072,8,2,1.53,8489569.45
2006,4,1756,9,1,1.29,4689169.11
2006,2,1174,8,2,1.9,5126318.4
2006,3,1605,4,1,1.53,3288069.25
2006,4,2377,9,3,1.29,13029014.63
2006,3,1643,6,1,1.53,3846762.99
2006,3,2066,2,3,1.53,9674269.44
2006,2,2791,3,1,1.9,5658256.59
2006,2,1799,1,3,1.9,8697056.8
2006,1,2142,3,3,2.49,15855255.4
2006,5,2903,6,2,1.11,5123854.53
2006,1,1380,9,3,2.49,12072119.59
2006,3,1790,6,3,1.53,9429603.13
2006,4,2987,4,3,1.29,14273547.43
2006,1,1147,1,2,2.49,5402845.5
2006,4,2814,3,3,1.29,13051361.41
2006,3,2244,8,3,1.53,12477981.35
2006,4,2033,10,2,1.29,8571886.59
2006,5,1310,6,2,1.11,2312176.86
2006,3,1847,1,3,1.53,8378503.83
2006,4,1811,7,3,1.29,9417550.49
2006,1,1976,7,1,2.49,7534868.85
2006,2,1340,5,1,1.9,3134552.2
2006,5,2174,10,2,1.11,4427486.06
2006,5,1590,5,2,1.11,2698444.81
2006,2,1227,9,2,1.9,5549093.08
2006,1,2070,3,1,2.49,6036059.8
2006,1,2247,3,2,2.49,11592330.22
2006,1,1890,10,1,2.49,8478746.2
2006,5,2487,7,1,1.11,2870127.0
2006,4,2605,2,1,1.29,4393460.81
2006,3,2030,6,2,1.53,7723377.61
2006,2,2390,8,1,1.9,6708877.39
2006,1,2204,10,3,2.49,19774768.92
2006,2,2576,7,2,1.9,10846486.3
2006,1,1175,7,3,2.49,9751679.66
2006,2,1135,3,2,1.9,4071019.16
2006,3,2693,3,1,1.53,5122920.18
2006,2,1921,7,2,1.9,8088548.21
2006,3,1109,6,1,1.53,2596506.49
2006,2,1448,9,3,1.9,8806688.15
2006,1,1802,3,3,2.49,13338548.19
2006,4,2047,3,3,1.29,9494007.39
2006,2,2493,8,2,1.9,10885785.16
2006,5,1475,6,2,1.11,2603405.25
2006,2,1323,6,1,1.9,3301104.53
2006,1,2532,7,1,2.49,9655004.01
2006,1,2189,2,1,2.49,5892055.69
2006,5,2384,6,1,1.11,2589420.86
2006,3,2086,8,2,1.53,8546931.41
2006,5,1721,4,2,1.11,2803938.73
2006,3,1788,2,3,1.53,8372504.24
2006,5,2905,3,2,1.11,4535763.28
2006,4,1011,5,1,1.29,2131376.62
2006,3,1883,6,3,1.53,9919521.06
2006,4,2999,1,2,1.29,8851432.12
2006,4,2315,9,2,1.29,9435540.35
2006,1,1100,6,2,2.49,6415136.02
2006,5,2395,3,3,1.11,5365322.92
2006,4,1063,7,2,1.29,4033804.18
2006,5,1197,2,2,1.11,1787694.23
2006,1,2055,7,2,2.49,12445588.18
2006,4,1704,7,1,1.29,4071329.9
2006,1,1599,4,3,2.49,12194590.37
2006,5,1879,9,1,1.11,2423576.81
2006,3,1294,3,2,1.53,4355118.69
2006,3,2939,9,3,1.53,16772665.13
2006,2,2051,7,2,1.9,8635925.23
2006,1,1288,2,1,2.49,3466865.11
2006,2,1765,2,2,1.9,6055455.82
2006,5,2822,6,3,1.11,6896613.98
2006,2,2817,6,2,1.9,11421933.94
2006,2,2949,9,2,1.9,13336817.84
2006,3,1152,5,1,1.53,2528608.66
2006,2,2238,1,1,1.9,3839124.68
2006,5,1478,1,2,1.11,2107027.17
2006,3,2690,6,1,1.53,6298108.61
2006,3,2637,8,3,1.53,14663296.27
2006,3,1064,7,1,1.53,2646844.53
2006,1,1699,9,2,2.49,11051754.08
2006,2,1828,9,1,1.9,5416381.44
2006,1,2413,2,2,2.49,11907479.39
2006,3,2309,9,1,1.53,6419710.1
2006,1,1490,3,2,2.49,7686947.95
2006,5,2822,8,2,1.11,5364033.09
2006,5,1839,3,1,1.11,1622936.36
2006,1,1675,6,2,2.49,9768502.57
2006,1,1770,5,2,2.49,9925516.39
2006,4,1444,10,2,1.29,6088442.81
2006,4,2248,5,2,1.29,7898672.34
2006,5,1282,3,1,1.11,1131378.15
2006,5,1290,9,1,1.11,1663871.26
2006,4,1411,4,2,1.29,4759442.0
2006,1,1984,5,2,2.49,11125550.57
2006,1,1228,4,3,2.49,9365201.36
2006,5,2329,2,3,1.11,5059363.4
2006,4,1328,2,2,1.29,4106185.25
2006,1,2160,10,3,2.49,19379991.32
2006,4,2238,8,1,1.29,5661745.85
2006,5,1514,4,3,1.11,3494469.06
2006,2,1391,2,1,1.9,2603081.86
2006,5,2631,5,1,1.11,2679097.47
2006,2,2185,6,1,1.9,5451937.56
2006,4,2702,4,3,1.29,12911658.91
2006,3,2810,6,2,1.53,10690980.83
2006,1,2642,3,3,2.49,19556295.41
2006,2,2847,9,3,1.9,17315359.92
2006,3,1542,9,3,1.53,8800084.94
2006,4,2845,3,1,1.29,5198085.35
2006,1,2671,5,2,2.49,14977996.76
2006,1,2909,7,2,2.49,17617623.36
2006,2,2672,10,2,1.9,12500781.31
2006,3,1068,2,1,1.53,1875384.76
2006,3,2114,1,3,1.53,9589689.82
2006,5,2594,8,1,1.11,3169705.29
2006,1,2879,9,1,2.49,12269732.7
2006,2,1123,4,3,1.9,5954401.6
2006,3,2177,10,3,1.53,12742548.74
2006,4,1555,1,1,1.29,2404035.42
2006,5,2218,4,3,1.11,5119374.1
2006,4,1663,5,2,1.29,5843190.44
2006,5,2059,4,1,1.11,1956864.66
2006,3,1257,10,1,1.53,3678774.41
2006,1,2314,9,3,2.49,20242670.1
2006,5,2859,7,3,1.11,7181121.71
2006,1,1919,3,2,2.49,9900169.87
2006,2,2599,3,1,1.9,5269010.7
2006,2,1510,10,1,1.9,4709625.69
2006,4,2072,6,3,1.29,10483590.17
2006,4,2313,7,3,1.29,12028047.65
2006,5,2574,6,2,1.11,4543162.79
2006,4,1622,7,3,1.29,8434713.91
2006,5,1033,9,2,1.11,2033643.05
2006,4,2063,1,3,1.29,8988323.71
2006,2,1244,1,2,1.9,4073982.17
2006,4,1527,7,2,1.29,5794561.6
2006,1,1196,2,2,2.49,5901925.13
2006,2,1800,8,1,1.9,5052711.01
2006,2,1055,2,2,1.9,3619550.08
2006,3,1470,4,1,1.53,3011502.68
2006,1,1200,10,3,2.49,10766661.84
2006,4,2820,4,1,1.29,5548747.05
2006,1,2414,5,1,2.49,8122100.53
2006,1,1572,4,3,2.49,11988677.96
2006,3,2194,3,3,1.53,10594694.69
2006,2,2238,6,2,1.9,9074294.7
2006,3,2310,2,1,1.53,4056309.73
2006,5,1774,6,1,1.11,1926859.31
2006,4,2910,6,2,1.29,10633693.05
2006,1,2962,7,1,2.49,11294676.89
2006,4,1435,7,3,1.29,7462277.72
2006,1,1589,10,1,2.49,7128427.36
2006,5,1798,8,3,1.11,4638202.35
2006,1,1367,1,3,2.49,9505392.27
2006,2,1241,5,3,1.9,6773595.76
2006,1,2438,6,2,2.49,14218274.19
2006,1,2010,7,3,2.49,16681596.69
2006,3,2866,10,1,1.53,8387722.71
2006,3,2263,6,2,1.53,8609853.96
2006,4,2689,5,1,1.29,5668913.68
2006,5,2576,4,1,1.11,2448219.21
2006,3,1564,8,1,1.53,4119524.94
2006,4,1317,6,1,1.29,2961580.49
2006,3,2890,4,2,1.53,10149554.21
2006,1,2906,9,1,2.49,12384801.4
2006,1,1047,10,1,2.49,4696956.23
2006,3,1836,2,1,1.53,3223976.04
2006,5,2178,1,2,1.11,3104942.61
2006,1,2673,5,1,2.49,8993527.22
2006,5,1319,3,1,1.11,1164031.02
2006,5,1713,3,3,1.11,3837494.01
2006,4,2821,10,2,1.29,11894388.62
2006,2,1020,3,2,1.9,3658537.04
2006,1,2693,9,2,2.49,17517583.13
2006,1,1665,10,3,2.49,14938743.31
2006,2,2344,10,1,1.9,7310836.17
2006,3,2214,3,1,1.53,4211713.8
2006,4,2113,4,2,1.29,7127357.15
2006,3,1711,6,1,1.53,4005971.69
2006,3,1381,4,2,1.53,4850011.89
2006,1,1353,8,1,2.49,5462735.05
2006,2,1531,9,3,1.9,9311491.41
2006,2,2998,8,1,1.9,8415570.89
2006,5,2877,3,1,1.11,2538982.0
2006,5,1543,9,2,1.11,3037668.18
2006,1,1214,1,2,2.49,5718443.27
2006,3,1318,6,3,1.53,6943137.95
2006,3,2051,4,1,1.53,4201763.26
2006,1,2410,10,2,2.49,16217284.4
2006,2,1326,4,1,1.9,2895016.27
2006,1,2395,5,2,2.49,13430289.12
2006,4,2371,10,3,1.29,13329360.94
2006,5,2205,3,1,1.11,1945935.11
2006,1,1265,8,3,2.49,10782363.23
2006,2,2645,6,1,1.9,6599713.88
2006,4,1531,10,2,1.29,6455267.27
2006,5,1058,8,3,1.11,2729264.79
2006,3,2011,1,1,1.53,3236999.55
2006,2,2527,2,1,1.9,4728963.23
2006,3,2079,9,1,1.53,5780241.36
2006,4,2342,2,3,1.29,10533062.28
2006,4,1364,4,1,1.29,2683862.05
2006,3,2185,4,2,1.53,7673624.9
2006,1,1432,2,2,2.49,7066519.06
2006,3,1477,1,3,1.53,6700081.3
2006,4,1328,1,3,1.29,5785988.31
2006,1,1482,6,1,2.49,5318730.95
2006,5,2836,2,2,1.11,4235506.13
2006,4,1869,7,3,1.29,9719161.72
2006,3,2100,8,2,1.53,8604293.36
2006,3,2943,2,1,1.53,5167843.95
2006,1,2990,1,1,2.49,7377406.42
2006,2,2450,8,1,1.9,6877301.09
2006,5,1395,1,3,1.11,2935704.3
2006,4,1775,5,3,1.29,8731406.04
2006,3,1961,2,3,1.53,9182595.53
2006,1,2904,6,3,2.49,23449789.5
2006,5,1574,3,1,1.11,1389071.14
2006,1,2368,8,2,2.49,14872348.89
2006,3,2588,6,2,1.53,9846355.3
2006,2,2226,7,3,1.9,12844178.52
2006,1,1416,10,3,2.49,12704660.98
2006,3,2175,10,3,1.53,12730842.22
2006,4,1860,2,3,1.29,8365284.3
2006,3,1410,1,1,1.53,2269601.87
2006,2,2353,1,2,1.9,7705852.13
2006,2,1896,1,1,1.9,3252448.79
2006,5,2897,4,3,1.11,6686576.54
2006,2,2867,10,1,1.9,8942050.9
2006,1,2102,4,2,2.49,11315761.6
2006,3,2905,6,2,1.53,11052419.69
2006,4,2796,6,1,1.29,6287455.62
2006,2,1363,4,3,1.9,7226936.22
2006,3,1553,1,1,1.53,2499781.35
2006,2,1554,8,3,1.9,9209033.66
2006,2,1879,9,3,1.9,11428015.91
2006,2,2418,5,1,1.9,5656229.27
2006,5,2518,9,2,1.11,4957127.98
2006,5,2291,1,1,1.11,1710780.07
2006,3,2041,1,3,1.53,9258541.59
2006,1,2473,7,3,2.49,20524173.45
2006,1,2928,5,2,2.49,16419159.31
2006,5,2936,2,1,1.11,2391738.56
2006,2,2331,5,3,1.9,12723007.02
2006,2,1063,6,2,1.9,4310087.25
2006,1,2831,6,3,2.49,22860314.76
2006,4,1488,7,3,1.29,7737887.98
2006,2,2970,9,3,1.9,18063441.85
2006,2,2892,6,1,1.9,7216019.87
2006,5,1203,6,3,1.11,2939981.08
2006,4,2739,1,1,1.29,4234503.54
2006,3,2430,4,2,1.53,8534054.23
2006,1,2829,9,2,2.49,18402243.84
2006,5,1262,10,2,1.11,2570141.4
2006,1,1633,2,1,2.49,4395489.7
2006,2,2947,7,2,1.9,12408616.12
2006,3,2002,2,2,1.53,6445025.46
2006,4,2007,10,3,1.29,11283014.51
2006,3,1912,3,1,1.53,3637216.26
2006,4,1382,10,3,1.29,7769370.23
2006,3,2302,9,1,1.53,6400248.01
2006,3,2864,8,2,1.53,11734617.23
2006,5,1409,5,2,1.11,2391263.36
2006,5,2392,6,2,1.11,4221929.05
2006,4,2283,10,3,1.29,12834639.83
2006,5,2055,3,3,1.11,4603648.68
2006,3,1519,1,3,1.53,6890604.93
2006,4,2337,8,3,1.29,12481307.76
2006,2,2786,3,2,1.9,9992827.65
2006,4,2717,8,3,1.29,14510788.69
2006,5,1885,2,3,1.11,4094847.58
2006,1,1495,9,1,2.49,6371396.45
2006,2,1852,9,2,1.9,8375648.24
2006,3,2736,6,2,1.53,10409438.99
2006,2,2523,7,1,1.9,6688760.12
2006,1,1802,10,3,2.49,16167937.2
2006,5,2961,2,1,1.11,2412104.18
2006,5,2252,9,2,1.11,4433459.97
2006,3,2038,5,2,1.53,7455590.93
2006,5,2200,10,1,1.11,2986957.78
2006,5,1548,10,3,1.11,4203464.22
2006,1,1836,7,2,2.49,11119270.02
2006,3,2627,1,3,1.53,11916799.98
2006,2,1203,7,1,1.9,3189289.9
2006,2,1033,6,2,1.9,4188447.91
2006,4,1021,9,2,1.29,4161419.74
2006,2,2575,8,3,1.9,15259499.14
2006,2,2346,10,1,1.9,7317074.09
2006,2,1809,7,2,1.9,7616961.84
2006,5,2441,5,2,1.11,4142706.79
2006,3,1223,2,3,1.53,5726830.36
2006,3,1307,3,1,1.53,2486318.85
2006,3,1638,5,3,1.53,8389186.03
2006,3,2857,9,1,1.53,7943313.89
2006,2,2436,5,1,1.9,5698335.19
2006,5,2734,10,1,1.11,3711973.9
2006,2,1348,10,2,1.9,6306531.89
2006,2,1204,3,3,1.9,6196120.8
2006,3,2355,9,2,1.53,9993711.14
2006,1,1145,7,2,2.49,6934403.14
2006,1,2970,3,1,2.49,8660433.62
2006,3,1566,6,1,1.53,3666482.56
2006,5,1474,8,3,1.11,3802397.26
2006,1,1876,7,3,2.49,15569490.25
2006,3,1286,1,2,1.53,3951829.02
2006,5,2211,2,3,1.11,4803028.11
2006,4,1150,1,1,1.29,1777904.01
2006,4,1706,5,3,1.29,8391988.0
2006,4,2437,9,3,1.29,13357891.73
2006,5,2897,4,2,1.11,4719936.38
2006,3,2568,6,1,1.53,6012469.48
2006,5,1808,9,2,1.11,3559367.51
2006,5,1666,4,2,1.11,2714330.0
2006,1,2164,1,3,2.49,15047307.15
2006,4,2672,6,2,1.29,9763995.82
2006,2,2298,3,3,1.9,11826150.82
2006,3,1770,9,1,1.53,4921129.01
2006,2,1589,8,3,1.9,9416444.32
2006,2,1039,7,2,1.9,4374805.61
2006,5,2353,2,2,1.11,3514155.83
2006,5,1339,10,2,1.11,2726956.68
2006,1,1136,2,1,2.49,3057731.96
2006,5,1625,2,2,1.11,2426903.2
2006,5,1006,8,1,1.11,1229268.9
2006,1,2439,7,3,2.49,20241997.18
2006,3,1433,8,2,1.53,5871405.9
2006,1,2568,5,3,2.49,20160574.3
2006,1,1926,8,3,2.49,16416467.65
2006,1,1137,1,2,2.49,5355741.35
2006,4,2210,1,2,1.29,6522729.24
2006,4,2217,1,3,1.29,9659289.22
2006,2,1311,1,3,1.9,6337877.41
2006,1,1645,4,3,2.49,12545404.1
2006,3,1925,3,2,1.53,6478828.04
2006,1,1266,10,1,2.49,5679414.12
2006,5,2197,9,2,1.11,4325182.75
2006,4,2530,7,3,1.29,13156489.64
2006,1,1816,5,3,2.49,14256854.73
2006,3,1161,5,3,1.53,5946181.31
2006,4,1926,6,1,1.29,4331058.49
2006,1,2216,3,2,2.49,11432400.43
2006,3,2643,8,2,1.53,10829117.79
2006,4,1415,4,1,1.29,2784211.73
2006,5,1842,4,3,1.11,4251527.09
2006,5,2510,1,1,1.11,1874316.01
2006,5,2560,1,2,1.11,3649519.33
2006,4,1280,3,3,1.29,5936653.38
2006,5,2139,9,1,1.11,2758930.71
2006,2,1286,8,2,1.9,5615370.93
2006,4,1642,8,2,1.29,6461732.38
2006,3,2005,6,1,1.53,4694315.15
2006,5,2028,8,3,1.11,5231520.78
2006,1,1525,4,1,2.49,4788921.47
2006,4,1406,1,2,1.29,4149754.44
2006,3,1881,4,3,1.53,9358486.02
2006,3,1703,1,3,1.53,7725279.92
2006,2,2554,10,3,1.9,15931634.46
2006,2,1394,4,3,1.9,7391305.28
2006,1,2712,1,3,2.49,18857808.22
2006,5,2163,3,2,1.11,3377230.97
2006,2,1080,1,1,1.9,1852660.7
2006,4,2506,1,3,1.29,10918438.78
2006,2,1729,4,2,1.9,6471212.84
2006,4,2977,4,3,1.29,14225761.87
2006,3,1397,5,2,1.53,5110628.33
2006,1,1123,7,3,2.49,9320115.96
2006,4,2997,8,2,1.29,11794038.94
2006,3,2646,2,3,1.53,12390182.44
2006,1,1415,8,3,2.49,12060904.32
2006,4,1896,4,3,1.29,9060142.6
2006,5,1280,5,1,1.11,1303399.76
2006,5,2760,5,2,1.11,4684092.89
2006,1,1273,10,2,2.49,8566225.33
2006,2,1134,5,3,1.9,6189570.99
2006,4,1742,1,1,1.29,2693138.07
2006,3,2049,1,3,1.53,9294831.8
2006,4,1230,6,2,1.29,4494653.76
2006,1,1577,2,2,2.49,7782053.46
2006,2,2168,7,1,1.9,5747614.72
2006,3,1481,6,1,1.53,3467471.69
2006,4,1118,7,1,1.29,2671212.93
2006,4,1784,9,1,1.29,4763939.46
2006,4,2768,8,2,1.29,10892859.45
2006,2,2996,3,3,1.9,15418254.07
2006,5,2843,10,2,1.11,5789946.12
2006,3,1996,6,1,1.53,4673243.42
2006,1,2951,8,1,2.49,11914657.16
2006,3,2200,5,1,1.53,4828940.15
2006,1,2686,1,2,2.49,12652173.5
2006,1,1242,1,2,2.49,5850334.88
2006,1,1302,8,3,2.49,11097736.7
2006,2,1434,7,1,1.9,3801697.19
2006,4,1173,4,1,1.29,2308042.65
2006,1,1081,9,3,2.49,9456493.68
2006,2,1673,8,2,1.9,7305222.05
2006,5,1877,7,3,1.11,4714573.43
2006,2,2454,1,1,1.9,4209656.82
2006,5,1310,10,2,1.11,2667896.38
2006,4,2605,8,1,1.29,6590191.21
2006,1,1005,2,3,2.49,7213663.44
2006,5,2266,9,1,1.11,2922738.19
2006,2,1487,4,1,1.9,3246522.77
2006,5,2277,10,2,1.11,4637251.96
2006,3,2826,7,1,1.53,7030058.87
2006,2,1849,5,1,1.9,4325214.19
2006,2,1106,6,1,1.9,2759653.52
2006,1,1047,10,2,2.49,7045434.34
2006,3,1265,9,3,1.53,7219265.53
2006,1,1908,6,2,2.49,11127345.02
2006,2,2505,7,2,1.9,10547534.23
2006,4,2694,4,2,1.29,9087127.38
2006,3,2150,3,1,1.53,4089965.98
2006,5,2007,7,3,1.11,5041102.23
2006,2,2785,9,1,1.9,8251981.57
2006,3,1426,7,3,1.53,7720743.65
2006,1,1636,3,1,2.49,4770528.42
2006,3,2966,4,3,1.53,14756655.78
2006,5,1850,10,3,1.11,5023519.91
2006,2,2540,2,3,1.9,12675442.92
2006,5,1134,6,3,1.11,2771353.74
2006,3,2089,3,1,1.53,3973925.08
2006,1,1391,7,3,2.49,11544328.86
2006,4,1167,8,2,1.29,4592473.62
2006,5,2017,1,2,1.11,2875422.06
2006,3,1226,1,2,1.53,3767451.31
2007,5,1468,10,2,47.16,3556819.56
2007,3,2289,10,2,65.71,11813618.41
2007,3,1296,10,1,65.71,4459137.75
2007,2,2813,7,2,81.79,13852599.72
2007,2,2885,5,2,81.79,13154780.77
2007,2,1749,8,2,81.79,8931936.56
2007,2,2744,4,2,81.79,12011386.38
2007,2,1160,4,1,81.79,2961991.54
2007,2,1277,9,3,81.79,9083501.52
2007,1,1925,8,2,108.3,14247375.26
2007,2,1833,5,3,81.79,11701143.3
2007,1,1273,4,2,108.3,8075803.5
2007,3,1047,9,2,65.71,5223487.63
2007,4,1362,8,2,54.91,6359218.71
2007,1,1093,1,2,108.3,6067161.49
2007,4,2734,4,2,54.91,10941538.04
2007,2,2969,1,1,81.79,5956630.65
2007,4,2856,6,2,54.91,12382267.27
2007,5,2080,7,1,47.16,2855793.36
2007,1,1918,10,2,108.3,15209535.66
2007,3,2200,6,2,65.71,9840381.14
2007,5,1203,3,1,47.16,1263058.61
2007,4,2783,2,2,54.91,10209500.86
2007,4,2895,7,3,54.91,17861540.59
2007,3,1792,5,1,65.71,4624291.0
2007,1,1493,2,2,108.3,8682176.02
2007,1,2999,1,2,108.3,16647225.35
2007,5,2794,7,2,47.16,6092628.38
2007,5,2589,1,1,47.16,2300060.49
2007,4,1491,7,3,54.91,9199156.14
2007,2,1801,6,1,81.79,5255711.1
2007,5,1322,10,1,47.16,2135383.95
2007,1,2887,7,3,108.3,28235442.99
2007,5,1797,7,1,47.16,2467240.71
2007,3,2293,7,2,65.71,10650836.31
2007,2,2233,9,3,81.79,15883679.63
2007,1,1246,8,3,108.3,12515486.52
2007,1,1772,6,2,108.3,12178201.72
2007,1,1437,5,3,108.3,13294466.39
2007,4,1057,3,1,54.91,2291326.42
2007,2,1768,10,2,81.79,9673893.55
2007,1,2440,4,2,108.3,15479152.04
2007,5,2060,4,3,47.16,5656667.62
2007,4,1937,3,3,54.91,10658894.99
2007,4,1176,9,1,54.91,3725885.85
2007,2,1634,8,2,81.79,8344645.13
2007,3,1404,3,1,65.71,3139976.16
2007,4,1951,9,2,54.91,9434608.65
2007,4,1637,9,2,54.91,7916173.43
2007,2,2958,9,3,81.79,21040718.47
2007,5,2987,1,3,47.16,7478447.33
2007,5,1275,8,1,47.16,1853519.73
2007,3,1585,8,3,65.71,10361646.08
2007,3,2346,5,3,65.71,14125763.9
2007,4,1355,1,3,54.91,7004378.59
2007,2,1806,7,3,81.79,12187573.81
2007,4,1060,2,2,54.91,3888634.89
2007,5,1157,1,3,47.16,2896740.4
2007,4,2904,2,3,54.91,15495843.2
2007,2,1401,4,3,81.79,8687900.55
2007,2,1338,10,3,81.79,9761440.1
2007,3,1792,7,1,65.71,5240863.13
2007,3,2976,7,1,65.71,8703576.27
2007,4,2523,1,1,54.91,4627842.38
2007,3,1343,7,3,65.71,8548573.06
2007,2,1819,9,2,81.79,9621183.23
2007,4,1915,10,3,54.91,12773131.77
2007,1,2368,2,3,108.3,20029853.57
2007,5,1683,3,1,47.16,1767022.14
2007,5,1245,3,1,47.16,1307155.42
2007,2,1586,1,3,81.79,8967319.95
2007,4,2233,8,3,54.91,14149495.08
2007,4,2319,1,1,54.91,4253652.98
2007,1,1410,9,1,108.3,7081394.86
